direct or enc-dec,sample id,model name,bucket,pass rate,source kind,session id,run id,source record id,source relative path,phase,split,generation type,optimization target
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000006,human_eval_dspy_run_20260515T065709Z,human_eval_dspy_run_20260515T065709Z:attempt:000209,raw/logs/human_eval_dspy_run_20260515T065709Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000032,human_eval_dspy_run_20260515T085323Z,human_eval_dspy_run_20260515T085323Z:attempt:000505,raw/los/eval_full_5x/baseline_encdec/human_eval_dspy_run_20260515T085323Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000032,human_eval_dspy_run_20260515T085323Z,human_eval_dspy_run_20260515T085323Z:attempt:000506,raw/los/eval_full_5x/baseline_encdec/human_eval_dspy_run_20260515T085323Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000032,human_eval_dspy_run_20260515T085323Z,human_eval_dspy_run_20260515T085323Z:attempt:000507,raw/los/eval_full_5x/baseline_encdec/human_eval_dspy_run_20260515T085323Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000032,human_eval_dspy_run_20260515T085323Z,human_eval_dspy_run_20260515T085323Z:attempt:000508,raw/los/eval_full_5x/baseline_encdec/human_eval_dspy_run_20260515T085323Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000032,human_eval_dspy_run_20260515T085323Z,human_eval_dspy_run_20260515T085323Z:attempt:000509,raw/los/eval_full_5x/baseline_encdec/human_eval_dspy_run_20260515T085323Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,baseline,1.0,optimizer_summary_task_score,session_000010,human_eval_dspy_encdec_both_optimized_20260515T071829Z,human_eval_dspy_encdec_both_optimized_20260515T071829Z:baseline_scores:train:HumanEval/102,session_000010/raw/logs/dspy_optimized/human_eval_dspy_encdec_both_optimized_20260515T071829Z_summary.json,baseline,train,encdec,both
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,baseline,1.0,optimizer_summary_task_score,session_000014,human_eval_dspy_encdec_encoder_optimized_20260515T072739Z,human_eval_dspy_encdec_encoder_optimized_20260515T072739Z:baseline_scores:train:HumanEval/102,session_000014/raw/logs/dspy_optimized/human_eval_dspy_encdec_encoder_optimized_20260515T072739Z_summary.json,baseline,train,encdec,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,baseline,1.0,optimizer_summary_task_score,session_000015,human_eval_dspy_encdec_decoder_optimized_20260515T073439Z,human_eval_dspy_encdec_decoder_optimized_20260515T073439Z:baseline_scores:train:HumanEval/102,session_000015/raw/logs/dspy_optimized/human_eval_dspy_encdec_decoder_optimized_20260515T073439Z_summary.json,baseline,train,encdec,decoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,baseline,1.0,optimizer_summary_task_score,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:baseline_scores:train:HumanEval/102,session_000016/raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_summary.json,baseline,train,encdec_gepa,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,baseline,1.0,optimizer_summary_task_score,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:baseline_scores:train:HumanEval/102,session_000017/raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_summary.json,baseline,train,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000027,human_eval_dspy_run_20260515T084727Z,human_eval_dspy_run_20260515T084727Z:attempt:000505,raw/logs/eval_full_5x/gepa_encdec_decoder/human_eval_dspy_run_20260515T084727Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000027,human_eval_dspy_run_20260515T084727Z,human_eval_dspy_run_20260515T084727Z:attempt:000506,raw/logs/eval_full_5x/gepa_encdec_decoder/human_eval_dspy_run_20260515T084727Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000027,human_eval_dspy_run_20260515T084727Z,human_eval_dspy_run_20260515T084727Z:attempt:000507,raw/logs/eval_full_5x/gepa_encdec_decoder/human_eval_dspy_run_20260515T084727Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000027,human_eval_dspy_run_20260515T084727Z,human_eval_dspy_run_20260515T084727Z:attempt:000508,raw/logs/eval_full_5x/gepa_encdec_decoder/human_eval_dspy_run_20260515T084727Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000027,human_eval_dspy_run_20260515T084727Z,human_eval_dspy_run_20260515T084727Z:attempt:000509,raw/logs/eval_full_5x/gepa_encdec_decoder/human_eval_dspy_run_20260515T084727Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000029,human_eval_dspy_run_20260515T084820Z,human_eval_dspy_run_20260515T084820Z:attempt:000505,raw/logs/eval_full_5x/mipro_encdec_decoder/human_eval_dspy_run_20260515T084820Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000029,human_eval_dspy_run_20260515T084820Z,human_eval_dspy_run_20260515T084820Z:attempt:000506,raw/logs/eval_full_5x/mipro_encdec_decoder/human_eval_dspy_run_20260515T084820Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000029,human_eval_dspy_run_20260515T084820Z,human_eval_dspy_run_20260515T084820Z:attempt:000507,raw/logs/eval_full_5x/mipro_encdec_decoder/human_eval_dspy_run_20260515T084820Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000029,human_eval_dspy_run_20260515T084820Z,human_eval_dspy_run_20260515T084820Z:attempt:000508,raw/logs/eval_full_5x/mipro_encdec_decoder/human_eval_dspy_run_20260515T084820Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000029,human_eval_dspy_run_20260515T084820Z,human_eval_dspy_run_20260515T084820Z:attempt:000509,raw/logs/eval_full_5x/mipro_encdec_decoder/human_eval_dspy_run_20260515T084820Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000030,human_eval_dspy_run_20260515T085038Z,human_eval_dspy_run_20260515T085038Z:attempt:000505,raw/logs/eval_full_5x/gepa_encdec_encoder/human_eval_dspy_run_20260515T085038Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000030,human_eval_dspy_run_20260515T085038Z,human_eval_dspy_run_20260515T085038Z:attempt:000506,raw/logs/eval_full_5x/gepa_encdec_encoder/human_eval_dspy_run_20260515T085038Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000030,human_eval_dspy_run_20260515T085038Z,human_eval_dspy_run_20260515T085038Z:attempt:000507,raw/logs/eval_full_5x/gepa_encdec_encoder/human_eval_dspy_run_20260515T085038Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000030,human_eval_dspy_run_20260515T085038Z,human_eval_dspy_run_20260515T085038Z:attempt:000508,raw/logs/eval_full_5x/gepa_encdec_encoder/human_eval_dspy_run_20260515T085038Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000030,human_eval_dspy_run_20260515T085038Z,human_eval_dspy_run_20260515T085038Z:attempt:000509,raw/logs/eval_full_5x/gepa_encdec_encoder/human_eval_dspy_run_20260515T085038Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000031,human_eval_dspy_run_20260515T085138Z,human_eval_dspy_run_20260515T085138Z:attempt:000505,raw/logs/eval_full_5x/mipro_encdec_encoder/human_eval_dspy_run_20260515T085138Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000031,human_eval_dspy_run_20260515T085138Z,human_eval_dspy_run_20260515T085138Z:attempt:000506,raw/logs/eval_full_5x/mipro_encdec_encoder/human_eval_dspy_run_20260515T085138Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000031,human_eval_dspy_run_20260515T085138Z,human_eval_dspy_run_20260515T085138Z:attempt:000507,raw/logs/eval_full_5x/mipro_encdec_encoder/human_eval_dspy_run_20260515T085138Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000031,human_eval_dspy_run_20260515T085138Z,human_eval_dspy_run_20260515T085138Z:attempt:000508,raw/logs/eval_full_5x/mipro_encdec_encoder/human_eval_dspy_run_20260515T085138Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000031,human_eval_dspy_run_20260515T085138Z,human_eval_dspy_run_20260515T085138Z:attempt:000509,raw/logs/eval_full_5x/mipro_encdec_encoder/human_eval_dspy_run_20260515T085138Z.json,,,encdec,
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000003,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000084,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000196,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000200,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000201,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000264,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000300,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000363,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000367,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000370,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:gepa_metric_call:000390,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_events.jsonl,candidate,,encdec_gepa,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000003,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000084,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000123,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000175,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000222,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000227,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000229,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000297,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000301,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000303,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,gepa_search_metric_call,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:gepa_metric_call:000401,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,mipro_search_metric_call,session_000014,human_eval_dspy_encdec_encoder_optimized_20260515T072739Z,human_eval_dspy_encdec_encoder_optimized_20260515T072739Z:events:97:82,session_000014/raw/logs/dspy_optimized/human_eval_dspy_encdec_encoder_optimized_20260515T072739Z_events.jsonl,candidate,,encdec,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,mipro_search_metric_call,session_000015,human_eval_dspy_encdec_decoder_optimized_20260515T073439Z,human_eval_dspy_encdec_decoder_optimized_20260515T073439Z:events:166:82,session_000015/raw/logs/dspy_optimized/human_eval_dspy_encdec_decoder_optimized_20260515T073439Z_events.jsonl,candidate,,encdec,decoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,optimizer_summary_task_score,session_000010,human_eval_dspy_encdec_both_optimized_20260515T071829Z,human_eval_dspy_encdec_both_optimized_20260515T071829Z:optimized_scores:train:HumanEval/102,session_000010/raw/logs/dspy_optimized/human_eval_dspy_encdec_both_optimized_20260515T071829Z_summary.json,optimized,train,encdec,both
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,optimizer_summary_task_score,session_000014,human_eval_dspy_encdec_encoder_optimized_20260515T072739Z,human_eval_dspy_encdec_encoder_optimized_20260515T072739Z:optimized_scores:train:HumanEval/102,session_000014/raw/logs/dspy_optimized/human_eval_dspy_encdec_encoder_optimized_20260515T072739Z_summary.json,optimized,train,encdec,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,optimizer_summary_task_score,session_000015,human_eval_dspy_encdec_decoder_optimized_20260515T073439Z,human_eval_dspy_encdec_decoder_optimized_20260515T073439Z:optimized_scores:train:HumanEval/102,session_000015/raw/logs/dspy_optimized/human_eval_dspy_encdec_decoder_optimized_20260515T073439Z_summary.json,optimized,train,encdec,decoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,optimizer_summary_task_score,session_000016,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z:optimized_scores:train:HumanEval/102,session_000016/raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T073416Z_summary.json,optimized,train,encdec_gepa,encoder
enc-dec,HumanEval/102,openrouter/openai/gpt-5-nano,non-baseline,1.0,optimizer_summary_task_score,session_000017,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z:optimized_scores:train:HumanEval/102,session_000017/raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T073632Z_summary.json,optimized,train,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/xiaomi/mimo-v2-flash,baseline,1.0,optimizer_summary_task_score,session_000020,human_eval_dspy_encdec_decoder_optimized_20260515T075809Z,human_eval_dspy_encdec_decoder_optimized_20260515T075809Z:baseline_scores:train:HumanEval/102,session_000020/raw/logs/dspy_optimized/human_eval_dspy_encdec_decoder_optimized_20260515T075809Z_summary.json,baseline,train,encdec,decoder
enc-dec,HumanEval/102,openrouter/xiaomi/mimo-v2-flash,baseline,1.0,optimizer_summary_task_score,session_000022,human_eval_dspy_encdec_encoder_optimized_20260515T075743Z,human_eval_dspy_encdec_encoder_optimized_20260515T075743Z:baseline_scores:train:HumanEval/102,session_000022/raw/logs/dspy_optimized/human_eval_dspy_encdec_encoder_optimized_20260515T075743Z_summary.json,baseline,train,encdec,encoder
enc-dec,HumanEval/102,openrouter/xiaomi/mimo-v2-flash,baseline,1.0,optimizer_summary_task_score,session_000023,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z:baseline_scores:train:HumanEval/102,session_000023/raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z_summary.json,baseline,train,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/xiaomi/mimo-v2-flash,baseline,1.0,optimizer_summary_task_score,session_000024,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T075828Z,human_eval_dspy_encdec_gepa_encoder_optimized_20260515T075828Z:baseline_scores:train:HumanEval/102,session_000024/raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_encoder_optimized_20260515T075828Z_summary.json,baseline,train,encdec_gepa,encoder
enc-dec,HumanEval/102,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,gepa_search_metric_call,session_000023,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z:gepa_metric_call:000004,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,gepa_search_metric_call,session_000023,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z:gepa_metric_call:000085,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,gepa_search_metric_call,session_000023,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z:gepa_metric_call:000172,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,gepa_search_metric_call,session_000023,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z:gepa_metric_call:000210,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,gepa_search_metric_call,session_000023,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z:gepa_metric_call:000214,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,gepa_search_metric_call,session_000023,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z:gepa_metric_call:000216,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,gepa_search_metric_call,session_000023,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z:gepa_metric_call:000265,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,gepa_search_metric_call,session_000023,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z:gepa_metric_call:000315,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z_events.jsonl,candidate,,encdec_gepa,decoder
enc-dec,HumanEval/102,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,gepa_search_metric_call,session_000023,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z,human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z:gepa_metric_call:000363,raw/logs/dspy_optimized/human_eval_dspy_encdec_gepa_decoder_optimized_20260515T075832Z_events.jsonl,candidate,,encdec_gepa,decoder
